year,image,config,region,market,product,doses,asset,asset_top,asset_hours,asset_utilization,is_approved,raw_priority,provided_priority
2022,SYRINGE,1x,LA,Cayman Islands,Pneumovax 23,12,WP B38 SFL,0.0,4792.4,2.8845856927982297e-07,True,1.0,1.0
2022,SYRINGE,1x,EU,Sweden,Recombivax - HB Pediatric,16,WP B38 SFL,0.0,4792.4,3.8461142570643065e-07,True,1.0,1.0
2022,VIAL,1x,EU,Ireland,Recombivax HB - Dialysis,75,WP L131 VFL,0.0,5760.0,3.7500240001536013e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Reunion,Recombivax - HB Pediatric,2,WP B38 SFL,0.0,4792.4,4.807642821330383e-08,True,1.0,1.0
2022,VIAL,1x,EU,Spain,Recombivax HB - Dialysis,1296,WP L131 VFL,0.0,5760.0,6.480041472265422e-05,True,1.0,1.0
2022,SYRINGE,1x,AP (ex. China+India+Japan),Indonesia,Pneumovax 23,1975,WP B38 SFL,0.0,4792.4,4.747547286063753e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Bosnia/Herzegovina,Gardasil,279,WP B38 SFL,0.0,4792.4,6.706661735755884e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Denmark,Vaqta - Pediatric,208,WP B38 SFL,0.0,4792.4,4.999948534183598e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Denmark,Vaqta - Pediatric,208,Parkway,333333.3333333333,5760.1,1.3866780919696923e-05,True,8.36,8.36
2022,VIAL,1x,EU,Greece,Recombivax HB - Dialysis,171,WP L131 VFL,0.0,5760.0,8.55005472035021e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Czech Republic,Gardasil,1812,WP B38 SFL,0.0,4792.4,4.355724396125327e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Denmark,Gardasil 9,26251,Carlow SFL,0.0,4550.7,0.00045893702787784215,True,1.0,1.0
2022,SYRINGE,1x,EU,Denmark,Gardasil 9,26251,WP B38 SFL,0.0,4792.4,0.0006310271585137194,True,1.0,1.0
2022,SYRINGE,1x,EU,Slovenia,Pneumovax 23,1375,Carlow SFL,0.0,4550.7,2.4038642845302383e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Slovenia,Pneumovax 23,1375,WP B38 SFL,0.0,4792.4,3.305254439664638e-05,True,1.0,1.0
2022,VIAL,1x,EU,Italy,Recombivax HB - Dialysis,509,WP L131 VFL,0.0,5760.0,2.545016288104244e-05,True,1.0,1.0
2022,SYRINGE,1x,US,United States of America,Vaxneuvance Ped,105688,Carlow SFL,0.0,4550.7,0.0018477062436613226,True,1.0,1.0
2022,SYRINGE,1x,US,United States of America,Vaxneuvance Ped,105688,Coral,583333.3333333334,5760.1,0.0070459247203890785,True,8.28,8.28
2022,SYRINGE,1x,EU,Martinique,Recombivax HB - Adult,33,WP B38 SFL,0.0,4792.4,7.932610655195131e-07,True,1.0,1.0
2022,SYRINGE,1x,EU,Serbia,Pneumovax 23,1813,Carlow SFL,0.0,4550.7,3.169604325711507e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Serbia,Pneumovax 23,1813,WP B38 SFL,0.0,4792.4,4.3581282175359916e-05,True,1.0,1.0
2022,SYRINGE,1x,LA,Mexico,Gardasil,14312,WP B38 SFL,0.0,4792.4,0.00034403492029440216,True,1.0,1.0
2022,VIAL,1x,AP (ex. China+India+Japan),Thailand,Gardasil,66667,WP B38 VFL,0.0,5760.0,0.001333348533430614,True,1.0,1.0
2022,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Gardasil 9,34371,Carlow SFL,0.0,4550.7,0.0006008961405351914,True,1.0,1.0
2022,SYRINGE,1x,AP (ex. China+India+Japan),Taiwan,Gardasil 9,34371,WP B38 SFL,0.0,4792.4,0.0008262174570597329,True,1.0,1.0
2022,VIAL,1x,Canada,Canada,Recombivax HB - Adult,6998,WP B38 VFL,0.0,5760.0,0.0001399608957497328,True,1.0,1.0
2022,SYRINGE,1x,EU,Netherlands,Pneumovax 23,63326,Carlow SFL,0.0,4550.7,0.0011071062522339046,True,1.0,1.0
2022,SYRINGE,1x,EU,Netherlands,Pneumovax 23,63326,WP B38 SFL,0.0,4792.4,0.001522243946517839,True,1.0,1.0
2022,VIAL,1x,LA,Puerto Rico,Pneumovax 23,348,WP L131 VFL,0.0,5760.0,1.740011136071271e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Reunion,Pneumovax 23,166,Carlow SFL,0.0,4550.7,2.9021197907783243e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Reunion,Pneumovax 23,166,WP B38 SFL,0.0,4792.4,3.990343541704217e-06,True,1.0,1.0
2022,SYRINGE,1x,AP (ex. China+India+Japan),Philippines,Gardasil 9,3344,Carlow SFL,0.0,4550.7,5.84619793997754e-05,True,1.0,1.0
2022,SYRINGE,1x,AP (ex. China+India+Japan),Philippines,Gardasil 9,3344,WP B38 SFL,0.0,4792.4,8.0383787972644e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Czech Republic,Vaqta - Adult,537,WP B38 SFL,0.0,4792.4,1.2908520975272077e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Czech Republic,Vaqta - Adult,537,Parkway,333333.3333333333,5760.1,3.580029497056369e-05,True,8.14,8.14
2022,VIAL,1x,US,United States of America,Pneumovax 23,101204,Carlow VFL,0.0,1832.7,0.014458097673155725,True,1.0,1.0
2022,VIAL,1x,US,United States of America,Pneumovax 23,101204,WP L131 VFL,0.0,5760.0,0.005060232385487267,True,1.0,1.0
2022,VIAL,1x,LA,Mexico,Pneumovax 23,3214,WP L131 VFL,0.0,5760.0,0.00016070102848658233,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,Tunisia,Pneumovax 23,584,WP B38 SFL,0.0,4792.4,1.4038317038284718e-05,True,1.0,1.0
2022,SYRINGE,1x,LA,Peru,Gardasil 9,4001,WP B38 SFL,0.0,4792.4,9.61768946407143e-05,True,1.0,1.0
2022,SYRINGE,1x,LA,Peru,Pneumovax 23,1057,WP B38 SFL,0.0,4792.4,2.5408392310731072e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Switzerland,Pneumovax 23,749,Carlow SFL,0.0,4550.7,1.3094504357186535e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Switzerland,Pneumovax 23,749,WP B38 SFL,0.0,4792.4,1.8004622365882282e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Poland,Gardasil 9,10312,Carlow SFL,0.0,4550.7,0.00018028108001509686,True,1.0,1.0
2022,SYRINGE,1x,EU,Poland,Gardasil 9,10312,WP B38 SFL,0.0,4792.4,0.00024788206386779457,True,1.0,1.0
2022,SYRINGE,1x,LA,Puerto Rico,Recombivax - HB Pediatric,220,WP B38 SFL,0.0,4792.4,5.288407103463421e-06,True,1.0,1.0
2022,SYRINGE,1x,LA,Ecuador,Gardasil 9,4647,WP B38 SFL,0.0,4792.4,0.00011170558095361145,True,1.0,1.0
2022,SYRINGE,1x,EU,Luxembourg,Vaqta - Pediatric,1,WP B38 SFL,0.0,4792.4,2.4038214106651916e-08,True,1.0,1.0
2022,SYRINGE,1x,EU,Luxembourg,Vaqta - Pediatric,1,Parkway,333333.3333333333,5760.1,6.666721596008136e-08,True,8.36,8.36
2022,SYRINGE,1x,EU,Belgium,Vaxneuvance Ped,720,Carlow SFL,0.0,4550.7,1.258750752626743e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Belgium,Vaxneuvance Ped,720,Coral,583333.3333333334,5760.1,4.8000395491258586e-05,True,8.28,8.28
2022,SYRINGE,1x,EU,Slovenia,Gardasil 9,3046,Carlow SFL,0.0,4550.7,5.3252149895848044e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Slovenia,Gardasil 9,3046,WP B38 SFL,0.0,4792.4,7.322040016886173e-05,True,1.0,1.0
2022,SYRINGE,1x,US,United States of America,Gardasil 9,952904,Carlow SFL,0.0,4550.7,0.016659286488625472,True,1.0,1.0
2022,SYRINGE,1x,US,United States of America,Gardasil 9,952904,WP B38 SFL,0.0,4792.4,0.022906110375085036,True,1.0,1.0
2022,SYRINGE,1x,EU,Spain,Recombivax HB - Adult,5301,WP B38 SFL,0.0,4792.4,0.0001274265729793618,True,1.0,1.0
2022,SYRINGE,1x,US,United States of America,Vaqta - Adult,34585,WP B38 SFL,0.0,4792.4,0.0008313616348785565,True,1.0,1.0
2022,SYRINGE,1x,US,United States of America,Vaqta - Adult,34585,Parkway,333333.3333333333,5760.1,0.002305685663979414,True,8.14,8.14
2022,SYRINGE,1x,EU,Hungary,Pneumovax 23,2084,Carlow SFL,0.0,4550.7,3.64338412288074e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Hungary,Pneumovax 23,2084,WP B38 SFL,0.0,4792.4,5.009563819826259e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Slovakia,Vaqta - Adult,84,WP B38 SFL,0.0,4792.4,2.0192099849587607e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Slovakia,Vaqta - Adult,84,Parkway,333333.3333333333,5760.1,5.600046140646835e-06,True,8.14,8.14
2022,SYRINGE,1x,EU,Estonia,Vaxneuvance Ped,3,Carlow SFL,0.0,4550.7,5.2447948026114295e-08,True,1.0,1.0
2022,SYRINGE,1x,EU,Estonia,Vaxneuvance Ped,3,Coral,583333.3333333334,5760.1,2.0000164788024409e-07,True,8.28,8.28
2022,SYRINGE,1x,EU,Latvia,Vaxneuvance Ped,9,Carlow SFL,0.0,4550.7,1.573438440783429e-07,True,1.0,1.0
2022,SYRINGE,1x,EU,Latvia,Vaxneuvance Ped,9,Coral,583333.3333333334,5760.1,6.000049436407323e-07,True,8.28,8.28
2022,VIAL,1x,LA,Mexico,Gardasil,220834,WP B38 VFL,0.0,5760.0,0.004416708266932908,True,1.0,1.0
2022,VIAL,1x,US,United States of America,Recombivax - HB Pediatric,72008,WP B38 VFL,0.0,5760.0,0.0014401692170829894,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,Oman,Pneumovax 23,47,WP B38 SFL,0.0,4792.4,1.12979606301264e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Greece,Vaqta - Pediatric,8928,WP B38 SFL,0.0,4792.4,0.0002146131755441883,True,1.0,1.0
2022,SYRINGE,1x,EU,Greece,Vaqta - Pediatric,8928,Parkway,333333.3333333333,5760.1,0.0005952049040916065,True,8.36,8.36
2022,SYRINGE,1x,LA,Argentina,Gardasil,125000,WP B38 SFL,0.0,4792.4,0.0030047767633314894,True,1.0,1.0
2022,SYRINGE,1x,EU,Reunion,Recombivax HB - Adult,7,WP B38 SFL,0.0,4792.4,1.682674987465634e-07,True,1.0,1.0
2022,VIAL,1x,AP (ex. China+India+Japan),Australia,Vaqta - Pediatric,2188,WP B38 VFL,0.0,5760.0,4.3760280065792424e-05,True,1.0,1.0
2022,VIAL-Diluent,1x,Canada,Canada,ProQuad,54700,JHS,0.0,5760.0,0.0018233450027413509,True,8.96,8.96
2022,VIAL-Diluent,1x,Canada,Canada,ProQuad,54700,Patheon - Diluent,0.0,5760.0,0.0013675087520560133,True,8.879999999999999,8.879999999999999
2022,SYRINGE,1x,India,India,Gardasil 9,7512,Carlow SFL,0.0,4550.7,0.0001313296618573902,True,1.0,1.0
2022,SYRINGE,1x,India,India,Gardasil 9,7512,WP B38 SFL,0.0,4792.4,0.00018057506436916916,True,1.0,1.0
2022,SYRINGE,1x,EU,Denmark,Recombivax - HB Pediatric,1,WP B38 SFL,0.0,4792.4,2.4038214106651916e-08,True,1.0,1.0
2022,VIAL,1x,LA,Argentina,Vaqta - Pediatric,45565,WP B38 VFL,0.0,5760.0,0.0009113058323573271,True,1.0,1.0
2022,SYRINGE,1x,EU,Malta,Pneumovax 23,52,Carlow SFL,0.0,4550.7,9.090977657859811e-07,True,1.0,1.0
2022,SYRINGE,1x,EU,Malta,Pneumovax 23,52,WP B38 SFL,0.0,4792.4,1.2499871335458995e-06,True,1.0,1.0
2022,SYRINGE,1x,LA,Colombia,Gardasil 9,1589,Carlow SFL,0.0,4550.7,2.777992980449854e-05,True,1.0,1.0
2022,SYRINGE,1x,LA,Colombia,Gardasil 9,1589,WP B38 SFL,0.0,4792.4,3.819672221546989e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Italy,Vaxneuvance Ped,5000,Carlow SFL,0.0,4550.7,8.741324671019048e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Italy,Vaxneuvance Ped,5000,Coral,583333.3333333334,5760.1,0.00033333607980040684,True,8.28,8.28
2022,SYRINGE,1x,EU,Belgium,Pneumovax 23,18457,Carlow SFL,0.0,4550.7,0.0003226772589059972,True,1.0,1.0
2022,SYRINGE,1x,EU,Belgium,Pneumovax 23,18457,WP B38 SFL,0.0,4792.4,0.0004436733177664743,True,1.0,1.0
2022,VIAL,1x,LA,Chile,Pneumovax 23,21138,WP L131 VFL,0.0,5760.0,0.001056906764203291,True,1.0,1.0
2022,LYO,1x,LA,Brazil,Varivax,14839,VMF 101,0.0,3072.0,0.0008431200945739952,True,9.0,9.0
2022,LYO,1x,LA,Brazil,Varivax,14839,WP L127,0.0,4486.4,0.0009573509253061531,True,9.0,9.0
2022,LYO,1x,LA,Brazil,Varivax,14839,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2022,LYO,1x,LA,Brazil,Varivax,14839,VMF 102,0.0,3447.6,0.0006032112585290755,True,9.0,9.0
2022,VIAL,1x,LA,Ecuador,Gardasil,48909,WP B38 VFL,0.0,5760.0,0.0009781862603920667,True,1.0,1.0
2022,VIAL,1x,EU,Netherlands,Recombivax HB - Dialysis,76,WP L131 VFL,0.0,5760.0,3.8000243201556492e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Germany,Vaxneuvance Ped,19432,Carlow SFL,0.0,4550.7,0.0003397228420144843,True,1.0,1.0
2022,SYRINGE,1x,EU,Germany,Vaxneuvance Ped,19432,Coral,583333.3333333334,5760.1,0.0012954773405363012,True,8.28,8.28
2022,VIAL,1x,US,United States of America,Pedvax HIB,203664,WP L131 VFL,0.0,5760.0,0.010183265172897107,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,Lebanon,Pneumovax 23,354,WP B38 SFL,0.0,4792.4,8.509527793754777e-06,True,1.0,1.0
2022,SYRINGE,1x,LA,Trinidad and Tobago,Pneumovax 23,12,WP B38 SFL,0.0,4792.4,2.8845856927982297e-07,True,1.0,1.0
2022,VIAL-Diluent,1x,LA,Puerto Rico,M-M-R II,1168,JHS,0.0,5760.0,3.893358250826138e-05,True,8.96,8.96
2022,VIAL-Diluent,1x,LA,Puerto Rico,M-M-R II,1168,Patheon - Diluent,0.0,5760.0,2.9200186881196043e-05,True,8.879999999999999,8.879999999999999
2022,SYRINGE,1x,EU,Sweden,Vaqta - Pediatric,1570,WP B38 SFL,0.0,4792.4,3.77399961474435e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Sweden,Vaqta - Pediatric,1570,Parkway,333333.3333333333,5760.1,0.00010466752905732774,True,8.36,8.36
2022,LYO,1x,LA,Puerto Rico,Varivax,1525,VMF 101,0.0,3072.0,8.664722314342899e-05,True,9.0,9.0
2022,LYO,1x,LA,Puerto Rico,Varivax,1525,WP L127,0.0,4486.4,9.838669459477616e-05,True,9.0,9.0
2022,LYO,1x,LA,Puerto Rico,Varivax,1525,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2022,LYO,1x,LA,Puerto Rico,Varivax,1525,VMF 102,0.0,3447.6,6.199185721792845e-05,True,9.0,9.0
2022,SYRINGE,1x,AP (ex. China+India+Japan),Vietnam,Gardasil 9,9587,Carlow SFL,0.0,4550.7,0.00016760615924211924,True,1.0,1.0
2022,SYRINGE,1x,AP (ex. China+India+Japan),Vietnam,Gardasil 9,9587,WP B38 SFL,0.0,4792.4,0.00023045435864047187,True,1.0,1.0
2022,LYO,1x,Canada,Canada,Zostavax,41,VMF 101,0.0,3072.0,2.3295319009053037e-06,True,9.0,9.0
2022,LYO,1x,Canada,Canada,Zostavax,41,WP L127,0.0,4486.4,2.6451504776300476e-06,True,9.0,9.0
2022,LYO,1x,Canada,Canada,Zostavax,41,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2022,LYO,1x,Canada,Canada,Zostavax,41,VMF 102,0.0,3447.6,1.6666663252033222e-06,True,9.0,9.0
2022,SYRINGE,1x,EU,Denmark,Vaxneuvance Ped,350,Carlow SFL,0.0,4550.7,6.118927269713334e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Denmark,Vaxneuvance Ped,350,Coral,583333.3333333334,5760.1,2.3333525586028477e-05,True,8.28,8.28
2022,VIAL,1x,LA,Dominican Republic,Pneumovax 23,634,WP L131 VFL,0.0,5760.0,3.170020288129844e-05,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,Iran (Islamic Republic of),Gardasil 9,221,Carlow SFL,0.0,4550.7,3.863665504590419e-06,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,Iran (Islamic Republic of),Gardasil 9,221,WP B38 SFL,0.0,4792.4,5.312445317570073e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Macedonia,Gardasil,1650,WP B38 SFL,0.0,4792.4,3.966305327597566e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Romania,Pneumovax 23,102,Carlow SFL,0.0,4550.7,1.783230232887886e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Romania,Pneumovax 23,102,WP B38 SFL,0.0,4792.4,2.451897838878495e-06,True,1.0,1.0
2022,VIAL,1x,EU,Switzerland,Recombivax HB - Dialysis,126,WP L131 VFL,0.0,5760.0,6.30004032025805e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Greece,Pneumovax 23,21517,Carlow SFL,0.0,4550.7,0.00037617416589263373,True,1.0,1.0
2022,SYRINGE,1x,EU,Greece,Pneumovax 23,21517,WP B38 SFL,0.0,4792.4,0.0005172302529328292,True,1.0,1.0
2022,SYRINGE,1x,EU,Norway,Vaqta - Pediatric,4,WP B38 SFL,0.0,4792.4,9.615285642660766e-08,True,1.0,1.0
2022,SYRINGE,1x,EU,Norway,Vaqta - Pediatric,4,Parkway,333333.3333333333,5760.1,2.6666886384032545e-07,True,8.36,8.36
2022,VIAL-Diluent,1x,Canada,Canada,Zostavax,41,JHS,0.0,5760.0,1.3666754133893125e-06,True,8.96,8.96
2022,VIAL-Diluent,1x,Canada,Canada,Zostavax,41,Patheon - Diluent,0.0,5760.0,1.0250065600419845e-06,True,8.879999999999999,8.879999999999999
2022,SYRINGE,1x,EEMEA,Qatar,Gardasil 9,205,WP B38 SFL,0.0,4792.4,4.927833891863642e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,United Kingdom,Gardasil 9,122974,Carlow SFL,0.0,4550.7,0.002149911320187793,True,1.0,1.0
2022,SYRINGE,1x,EU,United Kingdom,Gardasil 9,122974,WP B38 SFL,0.0,4792.4,0.0029560753415514124,True,1.0,1.0
2022,SYRINGE,1x,China,China,Gardasil 9,1335015,Carlow SFL,0.0,4550.7,0.02333959911136099,True,1.0,1.0
2022,SYRINGE,1x,LA,Chile,Recombivax HB - Adult,134,WP B38 SFL,0.0,4792.4,3.2211206902913567e-06,True,1.0,1.0
2022,SYRINGE,1x,US,United States of America,Pneumovax 23,294728,WP B38 SFL,0.0,4792.4,0.007084734767225305,True,1.0,1.0
2022,SYRINGE,1x,EU,United Kingdom,Recombivax HB - Adult,5689,WP B38 SFL,0.0,4792.4,0.00013675340005274273,True,1.0,1.0
2022,SYRINGE,1x,EU,Spain,Recombivax - HB Pediatric,815,WP B38 SFL,0.0,4792.4,1.959114449692131e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Italy,Pneumovax 23,45827,Carlow SFL,0.0,4550.7,0.0008011773713975799,True,1.0,1.0
2022,SYRINGE,1x,EU,Italy,Pneumovax 23,45827,WP B38 SFL,0.0,4792.4,0.0011015992378655371,True,1.0,1.0
2022,SYRINGE,1x,EU,Portugal,Gardasil 9,29791,Carlow SFL,0.0,4550.7,0.000520825606548657,True,1.0,1.0
2022,SYRINGE,1x,EU,Portugal,Gardasil 9,29791,WP B38 SFL,0.0,4792.4,0.0007161224364512672,True,1.0,1.0
2022,SYRINGE,1x,EU,Belgium,Gardasil 9,31448,Carlow SFL,0.0,4550.7,0.0005497943565084141,True,1.0,1.0
2022,SYRINGE,1x,EU,Belgium,Gardasil 9,31448,WP B38 SFL,0.0,4792.4,0.0007559537572259893,True,1.0,1.0
2022,SYRINGE,1x,EU,Guadeloupe,Pneumovax 23,50,Carlow SFL,0.0,4550.7,8.741324671019049e-07,True,1.0,1.0
2022,SYRINGE,1x,EU,Guadeloupe,Pneumovax 23,50,WP B38 SFL,0.0,4792.4,1.2019107053325956e-06,True,1.0,1.0
2022,SYRINGE,1x,AP (ex. China+India+Japan),Philippines,Gardasil,2467,WP B38 SFL,0.0,4792.4,5.930227420111027e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,French Guiana,Pneumovax 23,70,Carlow SFL,0.0,4550.7,1.2237854539426667e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,French Guiana,Pneumovax 23,70,WP B38 SFL,0.0,4792.4,1.682674987465634e-06,True,1.0,1.0
2022,VIAL,1x,LA,Mexico,Vaqta - Adult,123,WP B38 VFL,0.0,5760.0,2.4600157441007623e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Norway,Recombivax - HB Pediatric,417,WP B38 SFL,0.0,4792.4,1.0023935282473848e-05,True,1.0,1.0
2022,LYO,1x,LA,Puerto Rico,ProQuad,3,VMF 101,0.0,3072.0,1.7045355372477832e-07,True,9.0,9.0
2022,LYO,1x,LA,Puerto Rico,ProQuad,3,WP L127,0.0,4486.4,1.9354759592414984e-07,True,9.0,9.0
2022,LYO,1x,LA,Puerto Rico,ProQuad,3,Winterfell,0.0,0.0,1000000.0,True,9.0,9.0
2022,LYO,1x,LA,Puerto Rico,ProQuad,3,VMF 102,0.0,3447.6,1.2195119452707233e-07,True,9.0,9.0
2022,VIAL,1x,EU,Germany,Recombivax HB - Dialysis,1346,WP L131 VFL,0.0,5760.0,6.730043072275662e-05,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,Turkey,Pneumovax 23,2834,WP B38 SFL,0.0,4792.4,6.812429877825152e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,United Kingdom,Recombivax - HB Pediatric,294,WP B38 SFL,0.0,4792.4,7.067234947355663e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,Croatia,Gardasil 9,4582,Carlow SFL,0.0,4550.7,8.010549928521856e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Croatia,Gardasil 9,4582,WP B38 SFL,0.0,4792.4,0.00011014309703667906,True,1.0,1.0
2022,SYRINGE,1x,EU,Austria,Recombivax - HB Pediatric,4973,WP B38 SFL,0.0,4792.4,0.00011954203875237998,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,Qatar,Pneumovax 23,417,WP B38 SFL,0.0,4792.4,1.0023935282473848e-05,True,1.0,1.0
2022,VIAL,1x,LA,Mexico,Vaqta - Pediatric,30305,WP B38 VFL,0.0,5760.0,0.000606103879064826,True,1.0,1.0
2022,SYRINGE,1x,EU,Portugal,Pneumovax 23,6667,Carlow SFL,0.0,4550.7,0.00011655682316336801,True,1.0,1.0
2022,SYRINGE,1x,EU,Portugal,Pneumovax 23,6667,WP B38 SFL,0.0,4792.4,0.00016026277344904832,True,1.0,1.0
2022,VIAL,1x,EEMEA,Turkey,Pneumovax 23,1812,Carlow VFL,0.0,1832.7,0.00025886400719100206,True,1.0,1.0
2022,VIAL,1x,EEMEA,Turkey,Pneumovax 23,1812,WP L131 VFL,0.0,5760.0,9.0600579843711e-05,True,1.0,1.0
2022,SYRINGE,1x,Japan,Japan,Recombivax - HB Pediatric,145709,WP B38 SFL,0.0,4792.4,0.0035025841392661433,True,1.0,1.0
2022,SYRINGE,1x,EU,Germany,Pneumovax 23,164525,Carlow SFL,0.0,4550.7,0.002876332882998818,True,1.0,1.0
2022,SYRINGE,1x,EU,Germany,Pneumovax 23,164525,WP B38 SFL,0.0,4792.4,0.003954887175896906,True,1.0,1.0
2022,VIAL,1x,AP (ex. China+India+Japan),Philippines,Gardasil,125244,WP B38 VFL,0.0,5760.0,0.0025048960313346007,True,1.0,1.0
2022,SYRINGE,1x,LA,Peru,Vaqta - Pediatric,375,WP B38 SFL,0.0,4792.4,9.014330289994467e-06,True,1.0,1.0
2022,SYRINGE,1x,Japan,Japan,Recombivax HB - Adult,21710,WP B38 SFL,0.0,4792.4,0.0005218696282554131,True,1.0,1.0
2022,VIAL,1x,EEMEA,Libyan Arab Jamahiriya,Vaqta - Pediatric,23084,WP B38 VFL,0.0,5760.0,0.00046168295477091054,True,1.0,1.0
2022,SYRINGE,1x,EU,Netherlands,Vaqta - Adult,2290,WP B38 SFL,0.0,4792.4,5.504751030423288e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Netherlands,Vaqta - Adult,2290,Parkway,333333.3333333333,5760.1,0.0001526679245485863,True,8.14,8.14
2022,VIAL,1x,LA,Peru,Gardasil,59960,WP B38 VFL,0.0,5760.0,0.0011992076749291194,True,1.0,1.0
2022,SYRINGE,1x,LA,Puerto Rico,Gardasil 9,8855,WP B38 SFL,0.0,4792.4,0.0002128583859144027,True,1.0,1.0
2022,SYRINGE,1x,LA,Chile,Vaqta - Pediatric,582,WP B38 SFL,0.0,4792.4,1.3990240610071413e-05,True,1.0,1.0
2022,VIAL,1x,LA,Puerto Rico,Recombivax - HB Pediatric,218,WP B38 VFL,0.0,5760.0,4.360027904178587e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,United Kingdom,Vaqta - Adult,2105,WP B38 SFL,0.0,4792.4,5.060044069450228e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,United Kingdom,Vaqta - Adult,2105,Parkway,333333.3333333333,5760.1,0.00014033448959597128,True,8.14,8.14
2022,VIAL,1x,China,China,Gardasil,100001,WP B38 VFL,0.0,5760.0,0.002000032800209921,True,1.0,1.0
2022,VIAL,1x,AP (ex. China+India+Japan),Taiwan,Vaqta - Pediatric,604,WP B38 VFL,0.0,5760.0,1.20800773124948e-05,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,Israel,Pneumovax 23,12496,WP B38 SFL,0.0,4792.4,0.0003003815234767223,True,1.0,1.0
2022,SYRINGE,1x,EU,Portugal,Vaqta - Pediatric,585,WP B38 SFL,0.0,4792.4,1.406235525239137e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,Portugal,Vaqta - Pediatric,585,Parkway,333333.3333333333,5760.1,3.90003213366476e-05,True,8.36,8.36
2022,SYRINGE,1x,LA,Puerto Rico,Vaxneuvance Ped,547,Carlow SFL,0.0,4550.7,9.56300919009484e-06,True,1.0,1.0
2022,SYRINGE,1x,EU,United Kingdom,Vaqta - Pediatric,2024,WP B38 SFL,0.0,4792.4,4.865334535186347e-05,True,1.0,1.0
2022,SYRINGE,1x,EU,United Kingdom,Vaqta - Pediatric,2024,Parkway,333333.3333333333,5760.1,0.0001349344451032047,True,8.36,8.36
2022,VIAL,1x,LA,Colombia,Gardasil,76005,WP B38 VFL,0.0,5760.0,0.0015201097287022636,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,United Arab Emirates,Pneumovax 23,132,WP B38 SFL,0.0,4792.4,3.1730442620780526e-06,True,1.0,1.0
2022,SYRINGE,1x,EEMEA,South Africa,Gardasil,4161,WP B38 SFL,0.0,4792.4,0.00010002300889777862,True,1.0,1.0
2022,SYRINGE,1x,EU,Denmark,Pneumovax 23,17105,Carlow SFL,0.0,4550.7,0.00029904071699556165,True,1.0,1.0
